Date,AAPL
2020-12-18,-0.01585081212821038
2020-12-21,0.012395220807174034
2020-12-22,0.02846499014521653
2020-12-23,-0.006976558539645739
2020-12-24,0.007712651410368032
2020-12-28,0.03576564512171232
2020-12-29,-0.013314971233271078
2020-12-30,-0.008526611809524853
2020-12-31,-0.007702587749403023
2021-01-04,-0.0247194048338919
2021-01-05,0.012363628427967788
2021-01-06,-0.03366136446868684
2021-01-07,0.03412305705798779
2021-01-08,0.008631431959163827
2021-01-11,-0.023248986206708122
2021-01-12,-0.0013954344969313581
2021-01-13,0.01622666485814106
2021-01-14,-0.015127106471826801
2021-01-15,-0.01373048888200823
2021-01-19,0.005427000442465024
2021-01-20,0.03285620601609751
2021-01-21,0.03665823542937807
2021-01-22,0.01607383357755543
2021-01-25,0.027683709579176874
2021-01-26,0.0016791768783843697
2021-01-27,-0.007683691012382976
2021-01-28,-0.03498515806273872
2021-01-29,-0.037420626459704676
2021-02-01,0.016519962195653104
2021-02-02,0.006336541157340836
2021-02-03,-0.007778198264207226
2021-02-04,0.025758035439218396
2021-02-05,-0.003098062606010865
2021-02-08,0.0010968386532586027
2021-02-09,-0.006573707071200641
2021-02-10,-0.00455863787987687
2021-02-11,-0.00192057955727154
2021-02-12,0.0017761114173704406
2021-02-16,-0.01610375302124023
2021-02-17,-0.017644006166256943
2021-02-18,-0.008636514339691037
2021-02-19,0.0012334504764046628
2021-02-22,-0.029798856587133327
2021-02-23,-0.001111179633371595
2021-02-24,-0.004052220431331466
2021-02-25,-0.03478248317275967
2021-02-26,0.0022317085969045802
2021-03-01,0.05385090026900974
2021-03-02,-0.020893493379539496
2021-03-03,-0.02445661853811587
2021-03-04,-0.015811791746582093
2021-03-05,0.010738303084032008
2021-03-08,-0.0416735614245024
2021-03-09,0.04064987452986135
2021-03-10,-0.00916682946519709
2021-03-11,0.01650289298111285
2021-03-12,-0.007625636422397997
2021-03-15,0.024456676856652093
2021-03-16,0.012743065718423985
2021-03-17,-0.006450556060801027
2021-03-18,-0.0339050475836965
2021-03-19,-0.004480321678517973
2021-03-22,0.028335692595572226
2021-03-23,-0.006888599352835256
2021-03-24,-0.01999361795645227
2021-03-25,0.004163624378502373
2021-03-26,0.0051413622924456615
2021-03-29,0.0014851269521494181
2021-03-30,-0.01227450669897212
2021-03-31,0.018765573082918374
2021-04-01,0.006958592421673293
2021-04-05,0.02357734683044832
2021-04-06,0.002462290269654277
2021-04-07,0.01339029395775948
2021-04-08,0.01923375722455556
2021-04-09,0.020251686388696122
2021-04-12,-0.013233032880364815
2021-04-13,0.02430615178609541
2021-04-14,-0.01785266863553503
2021-04-15,0.018707572994324684
2021-04-16,-0.0025274385314928427
2021-04-19,0.0050683859600897385
2021-04-20,-0.012830023479515784
2021-04-21,0.0029298612817667546
2021-04-22,-0.011685561134358036
2021-04-23,0.018038787394340172
2021-04-26,0.0029778799225788077
2021-04-27,-0.0024493520897986842
2021-04-28,-0.006027263505329783
2021-04-29,-0.000749063231163416
2021-04-30,-0.015133453040123257
2021-05-03,0.008215511215038607
2021-05-04,-0.03538537404460684
2021-05-05,0.001955484887894876
2021-05-06,0.012802607361025231
2021-05-07,0.005327394015723019
2021-05-10,-0.025804639491384118
2021-05-11,-0.007410230798673867
2021-05-12,-0.024938544244014205
2021-05-13,0.017919824202421886
2021-05-14,0.01984461255571701
2021-05-17,-0.009258480380381906
2021-05-18,-0.011245733616135345
2021-05-19,-0.0012815464390377729
2021-05-20,0.021012070812119754
2021-05-21,-0.014767096146962033
2021-05-24,0.013314308439562828
2021-05-25,-0.0015734976604258044
2021-05-26,-0.00039419463515710795
2021-05-27,-0.012376810291594098
2021-05-28,-0.005347904340935572
2021-06-01,-0.0026485429060498777
2021-06-02,0.006276233293558864
2021-06-03,-0.012154030083688094
2021-06-04,0.019022183590887698
2021-06-07,7.94466043967379e-05
2021-06-08,0.006671928732057131
2021-06-09,0.003077205756004897
2021-06-10,-0.008023405906282255
2021-06-11,0.009832954000419836
2021-06-14,0.024577707468777188
2021-06-15,-0.0064376768004330565
2021-06-16,0.003933910449219757
2021-06-17,0.012600794550084116
2021-06-18,-0.0100915805730325
2021-06-21,0.014103882096559106
2021-06-22,0.012698348525508552
2021-06-23,-0.0020898342747295295
2021-06-24,-0.002169075092951611
2021-06-25,-0.0022486999813136066
2021-06-28,0.012545998862659058
2021-06-29,0.011500534935587226
2021-06-30,0.004620871701979112
2021-07-01,0.002263495960489914
2021-07-02,0.019596170568043636
2021-07-06,0.014718737781550306
2021-07-07,0.01795515983855145
2021-07-08,-0.009199753132763666
2021-07-09,0.013054775552327147
2021-07-12,-0.0042035445919321734
2021-07-13,0.007889400973530858
2021-07-14,0.02410051017739967
2021-07-15,-0.004492233723661254
2021-07-16,-0.0140759692600676
2021-07-19,-0.026914367794295124
2021-07-20,0.025974055916808014
2021-07-21,-0.005131805077871698
2021-07-22,0.009628904418072848
2021-07-23,0.01198891207012509
2021-07-26,0.002894318070322699
2021-07-27,-0.01490020048393692
2021-07-28,-0.012195744409693288
2021-07-29,0.004552185899280747
2021-07-30,0.0015104833407089124
2021-08-02,-0.0023309308486940683
2021-08-03,0.012644205895205651
2021-08-04,-0.00278214481565775
2021-08-05,0.0007484025405244399
2021-08-06,-0.004766966445444054
2021-08-09,-0.00034215904924661533
2021-08-10,-0.0033539215687322654
2021-08-11,0.0017855681518479383
2021-08-12,0.02077322858570474
2021-08-13,0.0014103786542070118
2021-08-16,0.013548090726144713
2021-08-17,-0.006154000363744583
2021-08-18,-0.025501252031828847
2021-08-19,0.002323013960170206
2021-08-20,0.010156929700080308
2021-08-23,0.010257343542237285
2021-08-24,-0.0006014500516385857
2021-08-25,-0.00842150637742256
2021-08-26,-0.005526832721813757
2021-08-27,0.007184687428522185
2021-08-30,0.03041704222819619
2021-08-31,-0.008424822277829924
2021-09-01,0.00447854145785298
2021-09-02,0.007475224572113026
2021-09-03,0.004230149570104258
2021-09-07,0.01548920411227761
2021-09-08,-0.010083420056891668
2021-09-09,-0.006704976117587469
2021-09-10,-0.033102085186283214
2021-09-13,0.003893625191166983
2021-09-14,-0.009561866645114048
2021-09-15,0.006143481948151397
2021-09-16,-0.0016101377272370598
2021-09-17,-0.018348081747563527
2021-09-20,-0.021361157554427468
2021-09-21,0.0034280513978284244
2021-09-22,0.01687232972547892
2021-09-23,0.006719095469316372
2021-09-24,0.0006132474205533534
2021-09-27,-0.010550192013962345
2021-09-28,-0.023801062895427494
2021-09-29,0.0064827479958404766
2021-09-30,-0.00931156458360416
2021-10-01,0.008127163438856
2021-10-04,-0.024605637207249287
2021-10-05,0.014158184595458811
2021-10-06,0.0063071325200565465
2021-10-07,0.009084789573117424
2021-10-08,-0.0027219662326226635
2021-10-11,-0.0006301126990330141
2021-10-12,-0.009102700957837162
2021-10-13,-0.004239916996018667
2021-10-14,0.020225719755039062
2021-10-15,0.0075125333810712736
2021-10-18,0.01180606955813901
2021-10-19,0.015080117419448813
2021-10-20,0.0033609087554633543
2021-10-21,0.001474051452755143
2021-10-22,-0.005284838227766153
2021-10-25,-0.0003365011422029607
2021-10-26,0.004574972298125646
2021-10-27,-0.0031478201666935712
2021-10-28,0.024991722406658257
2021-10-29,-0.018155529837294293
2021-11-01,-0.005607556330968766
2021-11-02,0.0071161983565859455
2021-11-03,0.00979870154947382
2021-11-04,-0.003498572387842902
2021-11-05,0.0035821296954807735
2021-11-08,-0.005552438627293155
2021-11-09,0.0024593589559140927
2021-11-10,-0.019163276158696507
2021-11-11,-0.0003379707502444429
2021-11-12,0.014336660542610735
2021-11-15,6.695239954690457e-05
2021-11-16,0.006666619539768437
2021-11-17,0.0164901352779101
2021-11-18,0.028535856624299027
2021-11-19,0.016976101120937503
2021-11-22,0.0029274523860423063
2021-11-23,0.0024221092057388205
2021-11-24,0.003283697874677527
2021-11-26,-0.031678675027984715
2021-11-29,0.021873705392666754
2021-11-30,0.03157772941746506
2021-12-01,-0.0032065169147517114
2021-12-02,-0.006129592391427741
2021-12-03,-0.011724327520160949
2021-12-06,0.021502668153813298
2021-12-07,0.03544625378777089
2021-12-08,0.022783231318751485
2021-12-09,-0.0029701314221699526
2021-12-10,0.02801319726814344
2021-12-13,-0.020674172729824303
2021-12-14,-0.008023434729258705
2021-12-15,0.028509387472957615
2021-12-16,-0.0392639435776001
2021-12-17,-0.006501801087160919
2021-12-20,-0.008121920191443976
2021-12-21,0.019087036301295823
2021-12-22,0.015318526926317855
2021-12-23,0.0036439193671420345
2021-12-27,0.022974610650045912
2021-12-28,-0.005767237593932162
2021-12-29,0.0005023584144643323
2021-12-30,-0.006578408060890495
2021-12-31,-0.003535305098028796
2022-01-03,0.025004243700552653
2022-01-04,-0.012691521274220574
2022-01-05,-0.026600077889189055
2022-01-06,-0.0166932575043528
2022-01-07,0.0009882807903272006
2022-01-10,0.00011620148486124471
2022-01-11,0.016783956458938043
2022-01-12,0.0025699634816696015
2022-01-13,-0.01902796757931602
2022-01-14,0.005110731766953869
2022-01-18,-0.01889415017814855
2022-01-19,-0.021024813528216724
2022-01-20,-0.010347048536815007
2022-01-21,-0.012765101134262768
2022-01-24,-0.00486420652763031
2022-01-25,-0.0113847100559471
2022-01-26,-0.0005634061232964171
2022-01-27,-0.0029430225981639246
2022-01-28,0.06977753615743798
2022-01-31,0.02612584075868085
2022-02-01,-0.000972650603151326
2022-02-02,0.007044249036292971
2022-02-03,-0.01671969128075279
2022-02-04,-0.0016795659156795262
2022-02-07,-0.004234481105097165
2022-02-08,0.018466611168004965
2022-02-09,0.008293844772990111
2022-02-10,-0.02359878305274521
2022-02-11,-0.020218557232724366
2022-02-14,0.0014232720870135385
2022-02-15,0.023152290657831198
2022-02-16,-0.0013887281564634035
2022-02-17,-0.02126920054052317
2022-02-18,-0.009355789170047424
2022-02-22,-0.01781228941756441
2022-02-23,-0.02586431581383619
2022-02-24,0.01668051626152578
2022-02-25,0.012965411724671139
2022-02-28,0.0016377566776892838
2022-03-01,-0.011627960715477115
2022-03-02,0.020588188422828724
2022-03-03,-0.001981391321747239
2022-03-04,-0.01840793815222086
2022-03-07,-0.023717861105151172
2022-03-08,-0.011675815312710114
2022-03-09,0.034997209529422424
2022-03-10,-0.02718621546911959
2022-03-11,-0.023908824971862974
2022-03-14,-0.026562117843386135
2022-03-15,0.02967724191269494
2022-03-16,0.02901559149221944
2022-03-17,0.00645379440368643
2022-03-18,0.020919087864124997
2022-03-21,0.008537662263164325
2022-03-22,0.020800354676915767
2022-03-23,0.008233944882190425
2022-03-24,0.022677858393287176
2022-03-25,0.003734017294791503
2022-03-28,0.005036556818832194
2022-03-29,0.01913461946938133
2022-03-30,-0.0066496792206161
2022-03-31,-0.017775754287102985
2022-04-01,-0.001718261944819166
2022-04-04,0.023693503752374445
2022-04-05,-0.018941704452296815
2022-04-06,-0.018451075758966762
2022-04-07,0.0018040671586092571
2022-04-08,-0.011908833084177117
2022-04-11,-0.02551577248766579
2022-04-12,0.011523253638705766
2022-04-13,0.01634245163061787
2022-04-14,-0.02998799076550185
2022-04-18,-0.0013311393904948954
2022-04-19,0.014115035130502607
2022-04-20,-0.0010153553660051662
2022-04-21,-0.004843624977090788
2022-04-22,-0.027821300369894497
2022-04-25,0.006737402348431232
2022-04-26,-0.03732819949678334
2022-04-27,-0.0014668797444655768
2022-04-28,0.04515543329459737
2022-04-29,-0.036604570463058206
2022-05-02,0.0019664344865941707
2022-05-03,0.009622494625742162
2022-05-04,0.04100828141883195
2022-05-05,-0.05571616129172663
2022-05-06,0.0047270206190246356
2022-05-09,-0.03318895543163236
2022-05-10,0.016111909080263942
2022-05-11,-0.05184110214312987
2022-05-12,-0.026894229412774417
2022-05-13,0.03191638015300535
2022-05-16,-0.010672323618340585
2022-05-17,0.025422525406765262
2022-05-18,-0.05641894880593867
2022-05-19,-0.024641590864692975
2022-05-20,0.0017474376330406383
2022-05-23,0.04011914833017727
2022-05-24,-0.019216298239191465
2022-05-25,0.0011401610340355806
2022-05-26,0.023199330604239066
2022-05-27,0.04075691097069245
2022-05-31,-0.005346226491074413
2022-06-01,-0.0008732419971101413
2022-06-02,0.016811163006259955
2022-06-03,-0.03855564302855874
2022-06-06,0.005227445769662609
2022-06-07,0.01758618473389606
2022-06-08,-0.005043463930082925
2022-06-09,-0.03595553043404054
2022-06-10,-0.038628894205725794
2022-06-13,-0.038284854312319316
2022-06-14,0.006672869837531792
2022-06-15,0.020111162923577064
2022-06-16,-0.039651312704302666
2022-06-17,0.011533109114967965
2022-06-21,0.032760754659173275
2022-06-22,-0.00382708944800092
2022-06-23,0.021573459715639842
2022-06-24,0.024517742748146443
2022-06-27,0.0
2022-06-28,-0.029789934047018907
2022-06-29,0.013023882378978113
2022-06-30,-0.018027968599129585
2022-07-01,0.0161645233549359
2022-07-05,0.0189305707814742
2022-07-06,0.009607070656360905
2022-07-07,0.023999784125874557
2022-07-08,0.00471442694550861
2022-07-11,-0.014757897007872667
2022-07-12,0.006833773135219712
2022-07-13,-0.002536568723612964
2022-07-14,0.0204823570556385
2022-07-15,0.011450193386979057
2022-07-18,-0.02064326564290686
2022-07-19,0.026722009514232647
2022-07-20,0.013510219378090715
2022-07-21,0.015093609930459495
2022-07-22,-0.00811052569516002
2022-07-25,-0.007398246110667861
2022-07-26,-0.008826268282319805
2022-07-27,0.03423455971022227
2022-07-28,0.003571648543277073
2022-07-29,0.0327931001426105
2022-08-01,-0.0061533244161929845
2022-08-02,-0.009287422219680375
2022-08-03,0.03824773995840225
2022-08-04,-0.0019263182114062083
2022-08-05,-0.001388980721679145
2022-08-08,-0.002902978440853521
2022-08-09,0.0003031994179023556
2022-08-10,0.026194647567597595
2022-08-11,-0.004431565230931689
2022-08-12,0.0214254805465679
2022-08-15,0.006333675288515028
2022-08-16,-0.000924094338680348
2022-08-17,0.00878477253441523
2022-08-18,-0.002291613156695793
2022-08-19,-0.015101888569823751
2022-08-22,-0.02302933245547012
2022-08-23,-0.0020289802960750114
2022-08-24,0.0017938018421455038
2022-08-25,0.014922601968008209
2022-08-26,-0.037699157671290395
2022-08-29,-0.013690219537614845
2022-08-30,-0.015305565213056926
2022-08-31,-0.010634926420756585
2022-09-01,0.004706961193992054
2022-09-02,-0.013611149561611913
2022-09-06,-0.008215195750017057
2022-09-07,0.009253907071216982
2022-09-08,-0.00961782699362157
2022-09-09,0.018839934951502713
2022-09-12,0.03850780777032137
2022-09-13,-0.058679618086047935
2022-09-14,0.009555444360313414
2022-09-15,-0.018929904131120834
2022-09-16,-0.010960126842684659
2022-09-19,0.025082901394227308
2022-09-20,0.015665511828247602
2022-09-21,-0.0202676327167447
2022-09-22,-0.006375133564533675
2022-09-23,-0.015123834509647383
2022-09-26,0.002260265756462765
2022-09-27,0.006565995890948084
2022-09-28,-0.01265144833639753
2022-09-29,-0.049119072393594254
2022-09-30,-0.03003932218227534
2022-10-03,0.030752422307931182
2022-10-04,0.02562323661259125
2022-10-05,0.002053234218571953
2022-10-06,-0.006625580051172086
2022-10-07,-0.03671865881881342
2022-10-10,0.002355817840254293
2022-10-11,-0.01025532929978279
2022-10-12,-0.004604903173787478
2022-10-13,0.03361284920634833
2022-10-14,-0.03223989621859258
2022-10-17,0.02912268896850123
2022-10-18,0.009409444469949069
2022-10-19,0.0007652788946796996
2022-10-20,-0.0032671116945024448
2022-10-21,0.027059294699972147
2022-10-24,0.014802347842995278
2022-10-25,0.01933767361246419
2022-10-26,-0.019627097382268754
2022-10-27,-0.030465095072279125
2022-10-28,0.07555210414684188
2022-10-31,-0.015410342702337987
2022-11-01,-0.01754250756585196
2022-11-02,-0.03730501786347318
2022-11-03,-0.042404998639067104
2022-11-04,-0.0019474113942351545
2022-11-07,0.0039020863036760556
2022-11-08,0.00417518221782176
2022-11-09,-0.03318989742029854
2022-11-10,0.08897448161854182
2022-11-11,0.019268567548818005
2022-11-14,-0.009485294681155332
2022-11-15,0.01186934126421102
2022-11-16,-0.008331312390684409
2022-11-17,0.01297159858533714
2022-11-18,0.0037816474071532546
2022-11-21,-0.021680075725117542
2022-11-22,0.014661215815958473
2022-11-23,0.005926379843701701
2022-11-25,-0.019593779562257385
2022-11-28,-0.026264220289890283
2022-11-29,-0.02114834965667023
2022-11-30,0.04859397364089757
2022-12-01,0.0018913554092356843
2022-12-02,-0.003371126664421298
2022-12-05,-0.00798322716755806
2022-12-06,-0.025369964105052323
2022-12-07,-0.013784980599225616
2022-12-08,0.012132732847556227
2022-12-09,-0.0034348933650640845
2022-12-12,0.01639011014058034
2022-12-13,0.006782302364717774
2022-12-14,-0.015535560170494622
2022-12-15,-0.04685447008606314
2022-12-16,-0.014578949908995109
2022-12-19,-0.01590930963916448
2022-12-20,-0.0005289242879316092
2022-12-21,0.02380938430443158
2022-12-22,-0.02377246359543206
2022-12-23,-0.0027979659640994248
2022-12-27,-0.013878586354753586
2022-12-28,-0.030685218540889125
2022-12-29,0.028324541078103227
2022-12-30,0.0024688818022837733
2023-01-03,-0.037404930375744216
2023-01-04,0.010314395150101685
2023-01-05,-0.010604840555018646
2023-01-06,0.0367942316432488
2023-01-09,0.004088950170281658
2023-01-10,0.004456282333657802
2023-01-11,0.021112152081875557
2023-01-12,-0.0005991644449151456
2023-01-13,0.010119038972524086
2023-01-17,0.008756314971018364
2023-01-18,-0.005369765564867235
2023-01-19,0.0004438574248770699
2023-01-20,0.019220551188863455
2023-01-23,0.023500361301820094
2023-01-24,0.01006314446539136
2023-01-25,-0.0047005358180089996
2023-01-26,0.014802945420026692
2023-01-27,0.01368454743531311
2023-01-30,-0.020078243008454733
2023-01-31,0.00902107443459732
2023-02-01,0.007900553382566011
2023-02-02,0.03706262999744259
2023-02-03,0.024400147284094897
2023-02-06,-0.017928843753643786
2023-02-07,0.019244421792701916
2023-02-08,-0.017652517077890728
2023-02-09,-0.006911559449748972
2023-02-10,0.0024560791272425497
2023-02-13,0.01880676742251497
2023-02-14,-0.004224885875760753
2023-02-15,0.013903467202331266
2023-02-16,-0.010429386529596019
2023-02-17,-0.007546763558609615
2023-02-21,-0.02667982445013828
2023-02-22,0.002896111449883332
2023-02-23,0.003290467405837605
2023-02-24,-0.01800531930600968
2023-02-27,0.008247757712093406
2023-02-28,-0.003448220650121958
2023-03-01,-0.014245745141899357
2023-03-02,0.004129094938822631
2023-03-03,0.035090159408135424
2023-03-06,0.018539427531717667
2023-03-07,-0.014496692759573215
2023-03-08,0.008377394564225593
2023-03-09,-0.01491480566602621
2023-03-10,-0.013878615133922967
2023-03-13,0.013265966991548916
2023-03-14,0.014089159673885243
2023-03-15,0.0026213987089611646
2023-03-16,0.01869429989741156
2023-03-17,-0.005454049550592921
2023-03-20,0.015483738623937704
2023-03-21,0.011944166340481788
2023-03-22,-0.009103447015790578
2023-03-23,0.0069696078959269325
2023-03-24,0.008305525523770507
2023-03-27,-0.012293458802655088
2023-03-28,-0.003980280311568607
2023-03-29,0.01979073487290628
2023-03-30,0.009889884835615925
2023-03-31,0.0156441206859681
2023-04-03,0.007701810644577423
2023-04-04,-0.003249677398439621
2023-04-05,-0.011290388907373328
2023-04-06,0.0054959317192802
2023-04-10,-0.015972087016173697
2023-04-11,-0.007591265673662639
2023-04-12,-0.00435332087886231
2023-04-13,0.034103809327761914
2023-04-14,-0.002114219660615979
2023-04-17,0.0001210578091328518
2023-04-18,0.007504863039950127
2023-04-19,0.006968114610537368
2023-04-20,-0.005846289380658454
2023-04-21,-0.009780866130124855
2023-04-24,0.0018785562976850745
2023-04-25,-0.00943584193012581
2023-04-26,-6.10611289957319e-05
2023-04-27,0.028395442406386362
2023-04-28,0.007540920108069393
2023-05-01,-0.0005303179380566903
2023-05-02,-0.006191481639967189
2023-05-03,-0.006467203143362132
2023-05-04,-0.00991366415919992
2023-05-05,0.04692721875419292
2023-05-08,-0.0004032946371445023
2023-05-09,-0.009971249425862916
2023-05-10,0.010420799964673044
2023-05-11,0.0010948985185335047
2023-05-12,-0.005417722339992714
2023-05-15,-0.0028973085773376095
2023-05-16,0.0
2023-05-17,0.003603141462853676
2023-05-18,0.013666180089259683
2023-05-19,0.0006283173766623573
2023-05-22,-0.005480711781209235
2023-05-23,-0.015154884572666671
2023-05-24,0.0016320769023319137
2023-05-25,0.0066920997221902034
2023-05-26,0.014105010860422373
2023-05-30,0.01065949201817995
2023-05-31,-0.0002820537277912205
2023-06-01,0.016022555314916254
2023-06-02,0.004775393910126047
2023-06-05,-0.007571272528392958
2023-06-06,-0.0020600957085413762
2023-06-07,-0.007756402050754008
2023-06-08,0.01546515699615858
2023-06-09,0.002159664500781311
2023-06-12,0.015638966948135602
2023-06-13,-0.002611680218509438
2023-06-14,0.0034914991529089168
2023-06-15,0.011198412589699114
2023-06-16,-0.005859606461955491
2023-06-20,0.000486357984555319
2023-06-21,-0.005675205962467178
2023-06-22,0.01652516016852723
2023-06-23,-0.0017112603427050788
2023-06-26,-0.007552770396657693
2023-06-27,0.01505887932454364
2023-06-28,0.006327975094823524
2023-06-29,0.001796367175751712
2023-06-30,0.02310265467474437
2023-07-03,-0.00778469885605626
2023-07-05,-0.005871340070982334
2023-07-06,0.002508758152191426
2023-07-07,-0.005891317205845792
2023-07-10,-0.010855865237356044
2023-07-11,-0.0028099962265647482
2023-07-12,0.008985600896340928
2023-07-13,0.004057387815780578
2023-07-14,0.0007872831381379175
2023-07-17,0.017305631050457126
2023-07-18,-0.0013402539812771286
2023-07-19,0.007071490098182309
2023-07-20,-0.010097206090492472
2023-07-21,-0.006161773488109534
2023-07-24,0.004220110676930844
2023-07-25,0.004513550435651936
2023-07-26,0.004545085470648358
2023-07-27,-0.006581092750378437
2023-07-28,0.013508035369337756
2023-07-31,0.003165894414508541
2023-08-01,-0.004275727071111568
2023-08-02,-0.015490151621897819
2023-08-03,-0.007321538943160566
2023-08-04,-0.04802012891243568
2023-08-07,-0.017253697260278478
